Order_ID,User_ID,Restaurant_ID,Driver_ID,Item_Name,Quantity,Total_Price,Order_Time,Delivery_Time,Delivery_Duration_Minutes,City,Payment_Method,Order_Status,Driver_Vehicle,Restaurant_Lat,Restaurant_Lon,Customer_Lat,Customer_Lon,Driver_Lat,Driver_Lon,Delivery_Distance_km,Traffic_Level,Driver_Availability,Hour,Revenue,Day,Month
3987,U2159,429,119,Sandwich,3,120.06,2025-06-05 08:53:00,,43.0,Cairo,Wallet,Delivered,Motorbike,30.02821443685092,31.234179667959157,30.057810378552382,31.254360645107496,30.045210995005643,31.24425382671206,3.814700676052977,High,Online,8,360.18,Thursday,June
3988,U5662,632,4,Salad,2,286.62,2025-06-15 13:57:00,,50.0,Tanta,Credit Card,Delivered,Motorbike,30.78450234557705,30.98321953575729,30.79136211692694,31.00480349659169,30.783145467194394,30.998716037417136,2.201444373389081,Medium,Offline,13,573.24,Sunday,June
3989,U5951,559,317,Sandwich,3,267.21,2025-06-02 20:26:00,,23.0,Mansoura,Credit Card,Delivered,Car,31.03139817115857,31.386028646529528,31.03219469681906,31.37535272287999,31.04713615943581,31.372110299866367,1.0230763192611083,Low,Online,20,801.6299999999999,Monday,June
3990,U7848,973,258,Pasta,4,446.84,2025-06-02 22:48:00,,47.0,Zagazig,Wallet,Delivered,Motorbike,30.6025275382183,31.483699642170752,30.59092536695132,31.487996965083493,30.59556407611345,31.49218737438222,1.3506593305101036,Low,Online,22,1787.36,Monday,June
3991,U2907,946,470,Burger,1,149.54,2025-06-16 01:05:00,,25.0,Assiut,Cash,Delivered,Bicycle,27.164240996587203,31.20290732074118,27.17298492196473,31.17562947678737,27.19880444808218,31.19137796123508,2.871785795528376,Low,Offline,1,149.54,Monday,June
3992,U3612,529,232,Sandwich,1,77.05,2025-06-09 03:10:00,,35.0,Tanta,Cash,Delivered,Car,30.77494503770232,30.978525886632724,30.778788411461527,30.98997910886094,30.78812577616045,31.003639221972534,1.1762598192739842,Low,Online,3,77.05,Monday,June
3993,U7194,118,132,Burger,4,275.68,2025-06-11 02:12:00,,36.0,Giza,Credit Card,Delivered,Motorbike,30.02319873350346,31.226186757085557,30.00089802312508,31.225496198799892,30.00126789652497,31.21541557228653,2.4729902826491896,Low,Online,2,1102.72,Wednesday,June
3994,U5165,499,169,Fried Chicken,1,107.44,2025-06-08 04:22:00,,47.0,Cairo,Credit Card,Delivered,Bicycle,30.026451753959247,31.24146803138558,30.062383286519776,31.229040787306424,30.03379277455232,31.24602287715513,4.159536684444089,Low,Online,4,107.44,Sunday,June
3995,U3080,463,12,Koshary,5,335.55,2025-06-14 03:51:00,,55.0,Alexandria,Wallet,Cancelled,Car,31.19980141522857,29.93161057398408,31.18757500234127,29.929725130455807,31.21748133010966,29.926513558893763,1.3674359625400756,Low,Online,3,1677.75,Saturday,June
3996,U5458,353,277,Koshary,2,274.94,2025-06-06 02:56:00,,42.0,Tanta,Cash,Delivered,Car,30.78418428138719,30.992524858686608,30.768307811835157,31.003886029162103,30.790278010637664,31.00827104688089,2.069044051439896,Low,Online,2,549.88,Friday,June
3997,U8577,226,184,Koshary,3,429.15,2025-06-06 22:08:00,,44.0,Tanta,Cash,In Transit,Car,30.77987604715955,30.987960183222384,30.79859851376929,31.016760767736905,30.800713289805145,31.011984802026323,3.450703149926993,Low,Online,22,1287.4499999999998,Friday,June
3998,U9772,108,326,Salad,5,556.75,2025-06-04 16:41:00,,46.0,Tanta,Cash,Delivered,Car,30.78228289261276,30.98512613435064,30.791522041495167,30.993352730353983,30.80330914087053,30.999874106001094,1.2919857693065822,High,Online,16,2783.75,Wednesday,June
3999,U3227,467,466,Burger,3,354.6,2025-06-15 01:22:00,,36.0,Cairo,Credit Card,Delivered,Bicycle,30.04559762347721,31.23694817607385,30.036917249831838,31.25229997917381,30.055761778056688,31.255278020101507,1.7658340379816502,Low,Online,1,1063.8000000000002,Sunday,June
4000,U8247,166,152,Pasta,2,83.74,2025-06-02 14:48:00,,27.0,Zagazig,Wallet,Delivered,Car,30.574154694335537,31.492662832246207,30.57630019196348,31.48584741322409,30.57817139068862,31.52050021751037,0.695692832657347,Medium,Online,14,167.48,Monday,June
4001,U6620,568,367,Pasta,1,115.04,2025-06-06 22:02:00,,50.0,Giza,Wallet,Delivered,Bicycle,30.015979835131347,31.22410452594053,30.019516912097217,31.21578937756046,30.01250196599668,31.21008745101872,0.8928554050102566,Low,Online,22,115.04,Friday,June
4002,U1775,907,26,Sandwich,5,597.25,2025-06-03 03:46:00,,44.0,Tanta,Cash,Delivered,Motorbike,30.798717293172,30.979397547613235,30.796167776481177,31.006596861931374,30.79304754988084,31.01408406734464,2.6184257403063285,Low,Online,3,2986.25,Tuesday,June
4003,U2464,361,384,Koshary,2,179.98,2025-06-05 19:51:00,,30.0,Mansoura,Cash,Delivered,Car,31.04830643719161,31.364882187526696,31.04336363544437,31.36920109856204,31.02904938584981,31.368101056047227,0.6857746894398251,High,Online,19,359.96,Thursday,June
4004,U7000,8,306,Burger,1,131.41,2025-06-10 03:41:00,,31.0,Tanta,Wallet,Delivered,Motorbike,30.77265599618775,30.98683242709232,30.786735517897267,31.007656660561683,30.79227549059041,30.998844051465557,2.5317990944375075,Low,Offline,3,131.41,Tuesday,June
4005,U3965,620,364,Sandwich,5,333.1,2025-06-10 15:26:00,,19.0,Cairo,Cash,Delivered,Bicycle,30.030369978789658,31.218993614418597,30.02653044239076,31.240690718692434,30.056963718727445,31.220363279385356,2.13571613381219,Medium,Online,15,1665.5,Tuesday,June
4006,U6200,83,120,Sushi,2,177.06,2025-06-07 16:19:00,,45.0,Assiut,Cash,Delivered,Bicycle,27.1716269747098,31.196820352513804,27.187729533141763,31.173245851918733,27.178223888441085,31.199113318578245,2.939595235570917,High,Online,16,354.12,Saturday,June
4007,U2791,377,428,Sandwich,5,350.90000000000003,2025-06-13 05:50:00,,47.0,Tanta,Credit Card,Cancelled,Motorbike,30.78094298905364,30.978361756144192,30.785886368577195,30.9932279071248,30.7985530343084,30.989637630304543,1.524870864654605,Low,Online,5,1754.5000000000002,Friday,June
4008,U9489,816,460,Sushi,2,90.82,2025-06-03 07:14:00,,44.0,Alexandria,Cash,Cancelled,Bicycle,31.196438223256337,29.924766218018146,31.199736668927997,29.93294332028061,31.194605169067447,29.917150599518525,0.8608695485544023,High,Offline,7,181.64,Tuesday,June
4009,U8812,452,92,Sushi,5,287.65,2025-06-09 06:20:00,,45.0,Assiut,Wallet,Delivered,Motorbike,27.188087888673333,31.181919314670036,27.17715238174844,31.18599599680875,27.17456554521917,31.172047790922928,1.2772905657921845,Low,Online,6,1438.25,Monday,June
4010,U9736,47,428,Sushi,1,77.0,2025-06-05 04:55:00,,49.0,Cairo,Wallet,Delivered,Motorbike,30.026667217286636,31.246609574816738,30.047785727704277,31.220353818606544,30.056714936571147,31.24433334354334,3.4486870049354668,Low,Online,4,77.0,Thursday,June
4011,U9522,390,130,Pasta,1,96.03,2025-06-02 15:40:00,,28.0,Mansoura,Credit Card,Delivered,Bicycle,31.019286908169043,31.377916113591336,31.02386538975694,31.381687209606334,31.0554470524241,31.38985176204906,0.6223561936094959,Medium,Online,15,96.03,Monday,June
4012,U7791,590,488,Salad,5,367.45,2025-06-03 15:18:00,,20.0,Cairo,Wallet,Delivered,Car,30.04007642251776,31.24150208054946,30.039108399223387,31.230931721459303,30.05727151663515,31.252341728144,1.0251214582442407,Medium,Offline,15,1837.25,Tuesday,June
4013,U8530,200,308,Sushi,1,99.62,2025-06-06 11:04:00,,43.0,Zagazig,Cash,Delivered,Motorbike,30.59558654768552,31.50757015139988,30.58921559370196,31.51064206737852,30.589784153599894,31.51276796067887,0.7652850681526753,Medium,Online,11,99.62,Friday,June
4014,U4511,332,280,Koshary,3,124.29,2025-06-15 20:17:00,,25.0,Tanta,Wallet,In Transit,Motorbike,30.77423741371826,30.992753629095745,30.78311910901224,30.986407985106275,30.777141131867317,31.00090522352239,1.1569605375859704,Low,Online,20,372.87,Sunday,June
4015,U8868,193,290,Pasta,5,216.6,2025-06-15 01:07:00,,31.0,Mansoura,Wallet,Delivered,Car,31.04356017925025,31.366067691007903,31.02354392541137,31.396233302206102,31.02986934224017,31.38997105309374,3.635778913520909,Low,Online,1,1083.0,Sunday,June
4016,U6473,900,151,Salad,1,56.5,2025-06-10 23:20:00,,45.0,Zagazig,Cash,In Transit,Car,30.57809312551761,31.49932090871578,30.589253124873384,31.48819604018455,30.594978001916097,31.48739370436896,1.63381139903657,Low,Online,23,56.5,Tuesday,June
4017,U1130,286,120,Shawarma,2,157.48,2025-06-09 14:29:00,,31.0,Mansoura,Cash,Cancelled,Motorbike,31.053343444352542,31.396502508497612,31.02445558930832,31.377285861245063,31.03843243036949,31.388182314030946,3.6909912747741975,Medium,Online,14,314.96,Monday,June
4018,U7521,873,372,Burger,1,97.96,2025-06-06 10:13:00,,42.0,Mansoura,Wallet,Delivered,Motorbike,31.053727597770663,31.39335531225893,31.02878156936005,31.38249621617572,31.05656509435372,31.378212691295936,2.953661386870242,Medium,Online,10,97.96,Friday,June
4019,U7216,609,25,Shawarma,4,203.96,2025-06-04 19:29:00,,35.0,Assiut,Wallet,Delivered,Motorbike,27.172791488171253,31.17855742777877,27.189117485915528,31.17471065368404,27.187835673288404,31.19712525645511,1.8487514742073257,High,Online,19,815.84,Wednesday,June
4020,U1268,936,56,Shawarma,1,37.92,2025-06-05 00:01:00,,45.0,Tanta,Credit Card,Delivered,Car,30.77569975015853,31.01289032293668,30.78028712193048,31.007514374434678,30.79369539233572,31.014055408697637,0.7235196815929698,Low,Online,0,37.92,Thursday,June
4021,U1558,265,346,Fried Chicken,3,193.11,2025-06-02 03:39:00,,47.0,Alexandria,Wallet,Delivered,Car,31.19655215888265,29.91624927711189,31.190242434577293,29.91646548105613,31.18323715197341,29.911029922282587,0.6998801907501467,Low,Offline,3,579.33,Monday,June
4022,U4110,545,384,Burger,3,419.7000000000001,2025-06-08 04:12:00,,22.0,Assiut,Wallet,Delivered,Motorbike,27.17052126340721,31.171549767740856,27.178590392521983,31.17430184270428,27.18873724583553,31.18474002244365,0.9347816151539704,Low,Online,4,1259.1000000000004,Sunday,June
4023,U5902,805,394,Salad,5,607.4,2025-06-15 02:42:00,,28.0,Zagazig,Credit Card,Delivered,Motorbike,30.59459535373167,31.516560002152204,30.60607837318464,31.492546514760697,30.574012307858617,31.511031670928062,2.631343803898336,Low,Online,2,3037.0,Sunday,June
4024,U7636,757,33,Pizza,4,263.88,2025-06-05 08:25:00,,33.0,Assiut,Cash,Delivered,Bicycle,27.193942587381933,31.183445556007268,27.1796084639685,31.171962906991087,27.19227916882591,31.170836577564216,1.9538102365592316,High,Online,8,1055.52,Thursday,June
4025,U1969,953,440,Pizza,1,103.0,2025-06-08 08:57:00,,39.0,Giza,Wallet,Delivered,Motorbike,30.02002368523645,31.20625328864396,30.021274869892896,31.20092386621064,30.002413081612804,31.19087799664903,0.5324900764721052,High,Offline,8,103.0,Sunday,June
4026,U3008,344,93,Burger,4,409.96,2025-06-07 23:48:00,,50.0,Alexandria,Credit Card,Delivered,Bicycle,31.213074017889973,29.90809661920173,31.191740726122127,29.902296218558508,31.194707837083488,29.916772345166518,2.429022278138463,Low,Online,23,1639.84,Saturday,June
4027,U4782,873,402,Pasta,3,220.23,2025-06-14 22:27:00,,27.0,Alexandria,Cash,Delivered,Motorbike,31.195979686488297,29.92928425805424,31.19037896988886,29.9278523580683,31.180186308620417,29.93203676489069,0.6357875719499745,Low,Online,22,660.6899999999999,Saturday,June
4028,U5392,213,415,Shawarma,1,124.51,2025-06-02 00:02:00,,49.0,Tanta,Credit Card,Delivered,Car,30.772752678828358,31.00020892675668,30.798358088406246,30.993515965726186,30.770001690636374,31.008026455847155,2.9101529017175047,Low,Online,0,124.51,Monday,June
4029,U1505,819,157,Burger,1,117.45,2025-06-14 20:20:00,,19.0,Zagazig,Credit Card,Cancelled,Motorbike,30.597218037895907,31.49029343380198,30.591482494072597,31.510893293682024,30.584814003224487,31.519429102698943,2.075456347678343,Low,Online,20,117.45,Saturday,June
4030,U4757,658,297,Fried Chicken,3,444.18,2025-06-14 13:58:00,,29.0,Alexandria,Cash,Delivered,Car,31.19451898020566,29.909072567137937,31.192107458059663,29.91369237116951,31.19103729352224,29.924016436241285,0.5151390093915833,Medium,Online,13,1332.54,Saturday,June
4031,U9422,199,238,Sushi,5,225.05,2025-06-07 11:58:00,,20.0,Mansoura,Wallet,Delivered,Bicycle,31.044750833009164,31.376798571041306,31.0305832971161,31.387298648519167,31.018744579178072,31.393305013497848,1.8633562844664489,Medium,Online,11,1125.25,Saturday,June
4032,U8264,59,37,Koshary,4,459.64,2025-06-14 01:48:00,,53.0,Assiut,Wallet,Delivered,Bicycle,27.171725757679276,31.18507298816572,27.189646650634963,31.194210335505336,27.198446846962668,31.194791375719984,2.1824480902047623,Low,Online,1,1838.56,Saturday,June
4033,U2859,272,279,Burger,5,661.7,2025-06-09 08:19:00,,49.0,Mansoura,Cash,Delivered,Car,31.021149185392268,31.393707092166625,31.049273652934826,31.36533033903383,31.03352781263053,31.39368487554213,4.130639102135632,High,Online,8,3308.5,Monday,June
4034,U6834,315,34,Salad,1,62.79,2025-06-15 22:56:00,,46.0,Alexandria,Cash,Delivered,Car,31.219803271819508,29.906989809590037,31.18660357241529,29.90008030059345,31.20782674901809,29.93610362648989,3.739383273404423,Low,Online,22,62.79,Sunday,June
4035,U3203,211,495,Sushi,2,70.2,2025-06-07 20:10:00,,25.0,Zagazig,Wallet,Delivered,Bicycle,30.573948060317225,31.511543369586896,30.59328111065436,31.490458459056192,30.600453825355643,31.4888510527208,2.9468369733930007,Low,Offline,20,140.4,Saturday,June
4036,U4638,205,18,Koshary,4,262.16,2025-06-12 21:47:00,,28.0,Tanta,Credit Card,Delivered,Motorbike,30.80603683975854,31.01484910359714,30.790391034803328,30.9796432177377,30.79581395793946,30.98498573854065,3.78965141628018,Low,Online,21,1048.64,Thursday,June
4037,U5514,173,317,Sushi,1,72.48,2025-06-01 21:57:00,,34.0,Cairo,Wallet,Delivered,Car,30.063491197302657,31.231527222734822,30.053155962621037,31.231555344055565,30.02667807212473,31.222317227726705,1.1456993823599704,Low,Online,21,72.48,Sunday,June
4038,U8634,469,499,Salad,4,490.92,2025-06-11 03:22:00,,37.0,Zagazig,Credit Card,Delivered,Motorbike,30.59945272415632,31.496633141352,30.575890993885377,31.507775610277125,30.602700224493105,31.49454847577746,2.822277161761813,Low,Online,3,1963.68,Wednesday,June
4039,U8053,692,176,Burger,4,410.56,2025-06-02 04:30:00,,41.0,Zagazig,Credit Card,Delivered,Car,30.59407691848328,31.50110837913165,30.607424259875167,31.49175357351553,30.578680266533453,31.52005699397945,1.7304355991727358,Low,Offline,4,1642.24,Monday,June
4040,U6513,114,146,Sandwich,2,140.14,2025-06-12 16:24:00,,49.0,Giza,Credit Card,Delivered,Bicycle,30.016212282010045,31.221584102965032,30.00101955506632,31.20892828365342,30.02746443010916,31.20046051382246,2.0801996972610963,High,Online,16,280.28,Thursday,June
4041,U4519,720,165,Sandwich,2,266.88,2025-06-03 13:25:00,,42.0,Mansoura,Wallet,Delivered,Bicycle,31.052544061815112,31.365201717995213,31.05273212140348,31.374065887676625,31.02515661162932,31.361891425177657,0.8463574789901837,Medium,Online,13,533.76,Tuesday,June
4042,U8588,362,421,Sandwich,2,102.46,2025-06-12 13:43:00,,20.0,Cairo,Credit Card,Cancelled,Car,30.035977580864778,31.23119049178524,30.052188996686244,31.25344800959629,30.062823485917782,31.253664234148214,2.799534479442327,Medium,Online,13,204.92,Thursday,June
4043,U1331,497,201,Salad,4,269.48,2025-06-08 02:44:00,,30.0,Giza,Cash,Delivered,Car,30.0118072484994,31.190072787296717,30.01504699314553,31.21903491636988,30.001180244092357,31.21912009970571,2.817057837097821,Low,Online,2,1077.92,Sunday,June
4044,U1160,865,155,Koshary,5,267.35,2025-06-04 14:13:00,,51.0,Tanta,Credit Card,Delivered,Car,30.79127559877466,30.99891374892421,30.775933110408044,30.98195476986651,30.784315658519763,30.981103215032416,2.3512460687266703,Medium,Online,14,1336.75,Wednesday,June
4045,U2729,853,348,Burger,5,491.85,2025-06-02 22:45:00,,47.0,Assiut,Credit Card,Delivered,Bicycle,27.17734761903478,31.20146496490535,27.18382165183421,31.20329777875264,27.18368682098624,31.18597870706572,0.7399990279769164,Low,Online,22,2459.25,Monday,June
4046,U9063,543,478,Koshary,2,254.76,2025-06-01 22:10:00,,24.0,Alexandria,Wallet,Delivered,Car,31.19719945816361,29.905110081776705,31.195551654738956,29.929995891163117,31.214465210200963,29.8997359057175,2.378842458818917,Low,Online,22,509.52,Sunday,June
4047,U8799,602,99,Sandwich,1,47.44,2025-06-06 08:06:00,,38.0,Zagazig,Cash,Delivered,Car,30.580911386700084,31.49221604222991,30.599984719539474,31.504587764148027,30.581646135117563,31.48278208587264,2.424692174907095,High,Offline,8,47.44,Friday,June
4048,U7144,550,498,Koshary,5,628.1,2025-06-06 11:25:00,,36.0,Cairo,Wallet,Delivered,Motorbike,30.046969272667383,31.243656134234687,30.026316223127854,31.2413046366822,30.044421198991756,31.240003773500028,2.300660435426297,Medium,Online,11,3140.5,Friday,June
4049,U5132,28,8,Koshary,2,138.9,2025-06-10 02:51:00,,20.0,Giza,Credit Card,Cancelled,Motorbike,30.02712298112061,31.216520542649988,30.01182857645823,31.200953144306805,30.02700602550637,31.19123848718704,2.2648878835151045,Low,Online,2,277.8,Tuesday,June
4050,U8642,690,498,Koshary,4,317.92,2025-06-11 02:43:00,,38.0,Cairo,Cash,Delivered,Motorbike,30.03246113512025,31.239568922523947,30.06410540316348,31.22543007048569,30.05570665878947,31.24511396091288,3.763562970576688,Low,Online,2,1271.68,Wednesday,June
4051,U5124,373,137,Fried Chicken,3,277.86,2025-06-06 18:11:00,,44.0,Giza,Wallet,Cancelled,Motorbike,30.03047732155014,31.198568714644757,30.024442917797195,31.21700260998669,30.008241500283127,31.21465309944636,1.899791696690507,High,Online,18,833.58,Friday,June
4052,U6399,858,308,Salad,2,285.28,2025-06-02 04:05:00,,47.0,Zagazig,Credit Card,Delivered,Car,30.59526350614993,31.484662651159223,30.58544042162291,31.484429905183468,30.605161953636884,31.485753701237314,1.089239990056049,Low,Online,4,570.56,Monday,June
4053,U9119,750,448,Shawarma,2,210.94,2025-06-06 10:25:00,,40.0,Cairo,Wallet,Delivered,Car,30.0573309285072,31.224590997879808,30.04451046911504,31.22689431373464,30.049954775427448,31.21767378431759,1.438444004622686,Medium,Offline,10,421.88,Friday,June
4054,U7920,84,302,Koshary,5,540.45,2025-06-14 17:33:00,,38.0,Tanta,Wallet,In Transit,Motorbike,30.7887476277052,31.00376201818572,30.77327233916856,30.98974203568095,30.767797654747085,30.985700104114272,2.1782025883128635,High,Online,17,2702.25,Saturday,June
4055,U5544,357,431,Koshary,1,81.48,2025-06-05 00:14:00,,41.0,Tanta,Cash,Delivered,Bicycle,30.79768066805696,30.990049599482116,30.784009910488592,30.9981348800058,30.79929776862024,31.003235001091564,1.7017529922009411,Low,Online,0,81.48,Thursday,June
4056,U4440,713,278,Salad,4,468.16,2025-06-15 06:42:00,,60.0,Alexandria,Credit Card,Delivered,Motorbike,31.180748015893577,29.93236896701944,31.211576591215174,29.914138915060438,31.18987113043464,29.937038559734987,3.834304611511428,Low,Online,6,1872.64,Sunday,June
4057,U2184,39,304,Koshary,4,514.76,2025-06-15 16:43:00,,16.0,Mansoura,Wallet,Delivered,Car,31.050635216991186,31.386149996146465,31.04010287322045,31.39870204949869,31.026275616533283,31.39458142109612,1.673104137693895,High,Online,16,2059.04,Sunday,June
4058,U9446,421,354,Pizza,1,75.69,2025-06-04 08:26:00,,46.0,Zagazig,Wallet,Delivered,Bicycle,30.569305554363417,31.48399952377854,30.59062953512426,31.51282552975441,30.57280690665799,31.513023048057143,3.6378337980824256,High,Online,8,75.69,Wednesday,June
4059,U5417,99,265,Koshary,2,151.52,2025-06-14 17:15:00,,46.0,Assiut,Wallet,Delivered,Car,27.196496535054514,31.16722775213069,27.18165718460397,31.16812311303416,27.16543323517845,31.187711762333173,1.6466882649136036,High,Online,17,303.04,Saturday,June
4060,U9095,719,180,Koshary,5,396.75,2025-06-14 14:22:00,,41.0,Assiut,Wallet,Delivered,Motorbike,27.200578509889542,31.17492374194711,27.19529903743529,31.192865955724407,27.168620226070438,31.184096905998523,1.871504096105881,Medium,Online,14,1983.75,Saturday,June
